sd_size	sd_par_size	min_size_dif	sd_patt	sd_par_patt	min_patt_dif	typ1_err	typ2_err	avg_size	avg_size_thr	avg_patt	avg_patt_thr	avg_par_size	avg_par_patt	end_gen
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.062987	0.065207	10.000000	10.679728	10.000000	10.956368	11.499823	10.499947	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.056577	0.069900	10.000000	10.673545	10.000000	11.117530	11.499742	10.499824	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.059467	0.067343	10.000000	10.659142	10.000000	11.094354	11.499517	10.499891	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054777	0.072527	10.000000	10.673236	10.000000	11.125819	11.499849	10.499523	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048077	0.079777	10.000000	10.690165	10.000000	11.302904	11.499281	10.499551	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.037160	0.092540	10.000000	10.759691	10.000000	11.113032	11.499912	10.500841	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.063320	0.064393	10.000000	10.645548	10.000000	11.121308	11.499041	10.500009	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.057007	0.069060	10.000000	10.685523	10.000000	11.020569	11.499913	10.500309	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.058600	0.067063	10.000000	10.672265	10.000000	11.014989	11.499586	10.499471	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.043603	0.082823	10.000000	10.737256	10.000000	11.017827	11.500256	10.500212	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.046127	0.079810	10.000000	10.732748	10.000000	10.989206	11.499646	10.499689	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.041763	0.087090	10.000000	10.765953	10.000000	10.983778	11.499372	10.500653	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044433	0.083037	10.000000	10.761512	10.000000	10.945139	11.500200	10.499881	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.039917	0.087617	10.000000	10.749889	10.000000	11.070962	11.500561	10.500140	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048663	0.079300	10.000000	10.738292	10.000000	10.954706	11.500289	10.499395	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.038663	0.090467	10.000000	10.740576	10.000000	11.192294	11.500390	10.500192	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.049007	0.077533	10.000000	10.738276	10.000000	10.923477	11.499904	10.500383	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048090	0.080177	10.000000	10.699547	10.000000	11.282574	11.500065	10.500023	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.050380	0.075383	10.000000	10.687432	10.000000	11.122791	11.498592	10.499936	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.045740	0.078977	10.000000	10.718194	10.000000	11.044221	11.499320	10.499836	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.041477	0.085653	10.000000	10.746551	10.000000	11.037350	11.500737	10.500805	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044340	0.080843	10.000000	10.729504	10.000000	11.035677	11.499706	10.499670	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.041133	0.086503	10.000000	10.752885	10.000000	11.024803	11.499936	10.500451	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.035697	0.093110	10.000000	10.778951	10.000000	11.047748	11.499747	10.500153	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.040927	0.086237	10.000000	10.738660	10.000000	11.100362	11.499852	10.499983	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.037507	0.096627	10.000000	10.819046	10.000000	10.911526	11.499325	10.500323	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019100	0.029723	10.000000	10.869156	10.000000	12.519285	12.000432	9.999995	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016390	0.033523	10.000000	10.902359	10.000000	14.346081	11.999899	9.999412	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014747	0.036980	10.000000	10.924768	10.000000	11.907337	12.000544	9.999873	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.025323	0.025667	10.000000	10.825323	10.000000	12.342130	12.000164	10.000238	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018563	0.031170	10.000000	10.877190	10.000000	12.856101	11.999965	10.000468	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.024050	0.027243	10.000000	10.833281	10.000000	13.322077	11.999600	9.999903	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.020790	0.028067	10.000000	10.853479	10.000000	11.743911	12.000138	9.999476	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021557	0.027597	10.000000	10.852343	10.000000	12.280529	12.000453	10.000003	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019920	0.029577	10.000000	10.862626	10.000000	12.571740	12.000254	10.000222	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013390	0.036667	10.000000	10.925787	10.000000	13.376448	11.999660	9.999792	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.028133	0.022890	10.000000	10.795775	10.000000	13.096889	12.000699	10.000111	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018230	0.030733	10.000000	10.877951	10.000000	11.743969	11.999845	10.000016	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013893	0.036490	10.000000	10.921219	10.000000	12.167044	12.000081	9.999982	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.012227	0.040387	10.000000	10.942999	10.000000	14.518344	11.999762	10.000114	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022923	0.026747	10.000000	10.836440	10.000000	13.159107	12.000368	9.999916	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023113	0.026917	10.000000	10.833537	10.000000	12.735658	11.999831	10.000083	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016717	0.032437	10.000000	10.895111	10.000000	11.427787	11.999646	9.999929	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022020	0.027110	10.000000	10.841176	10.000000	12.573662	11.999610	10.000344	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016813	0.033563	10.000000	10.891897	10.000000	12.618622	12.000025	9.999880	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021187	0.028190	10.000000	10.852293	10.000000	11.578610	11.999246	9.999726	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021667	0.027723	10.000000	10.842906	10.000000	12.974957	11.999382	10.000543	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021670	0.026790	10.000000	10.842986	10.000000	11.837494	12.000003	9.999254	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021063	0.028260	10.000000	10.853293	10.000000	12.863498	12.000096	9.999456	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018337	0.030070	10.000000	10.872378	10.000000	15.044676	11.999863	9.999540	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.020260	0.028550	10.000000	10.856035	10.000000	13.238976	12.000145	10.000805	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022613	0.027030	10.000000	10.837779	10.000000	12.573439	11.999550	10.000535	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017500	0.031593	10.000000	10.883155	10.000000	13.032990	11.999650	10.000366	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023863	0.026200	10.000000	10.828543	10.000000	14.088700	11.999448	9.999324	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016560	0.032323	10.000000	10.891140	10.000000	14.652655	11.999717	10.000246	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019527	0.029623	10.000000	10.866515	10.000000	12.304171	11.999837	10.000438	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021487	0.027477	10.000000	10.851212	10.000000	11.767947	12.000423	10.000423	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013537	0.037447	10.000000	10.929721	10.000000	12.230840	12.000614	10.000332	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018633	0.030983	10.000000	10.875562	10.000000	12.488112	12.000374	9.999268	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013767	0.037147	10.000000	10.923889	10.000000	12.008423	11.999092	9.999643	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.015940	0.033753	10.000000	10.903929	10.000000	11.586037	11.999615	9.999806	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023787	0.026037	10.000000	10.832794	10.000000	11.716263	11.999347	9.999322	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021427	0.027883	10.000000	10.848013	10.000000	12.966158	11.999668	9.999681	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019800	0.029407	10.000000	10.864421	10.000000	12.413833	11.999756	9.999687	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021210	0.028037	10.000000	10.845605	10.000000	14.121207	11.999397	10.000556	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016887	0.032460	10.000000	10.887070	10.000000	12.011469	12.000195	9.999243	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016630	0.032680	10.000000	10.889817	10.000000	13.488987	11.999565	9.999810	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017453	0.032390	10.000000	10.883481	10.000000	11.861546	11.999498	10.000134	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.020980	0.028323	10.000000	10.853847	10.000000	14.524228	12.000453	10.000398	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.020143	0.029273	10.000000	10.858882	10.000000	13.891168	12.000466	10.000417	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019230	0.029707	10.000000	10.864189	10.000000	12.510635	11.999728	10.000090	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.024860	0.025593	10.000000	10.822251	10.000000	13.511821	11.999820	9.999738	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.025847	0.024140	10.000000	10.815294	10.000000	11.950495	12.000310	9.999952	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.015960	0.034343	10.000000	10.900296	10.000000	12.973138	12.000665	10.000181	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019027	0.029913	10.000000	10.870894	10.000000	13.089453	11.999721	9.999825	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017293	0.032843	10.000000	10.894054	10.000000	11.755623	11.999817	9.999458	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013147	0.038300	10.000000	10.932420	10.000000	12.032268	11.999976	10.000000	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013437	0.037913	10.000000	10.932712	10.000000	12.468225	12.000285	9.999797	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.029720	0.023657	10.000000	10.799044	10.000000	11.881848	11.999802	9.999435	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.015970	0.033003	10.000000	10.900050	10.000000	12.099702	12.000601	10.000159	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023313	0.025710	10.000000	10.832097	10.000000	11.839174	12.000232	9.999878	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017860	0.030687	10.000000	10.879763	10.000000	13.297125	11.999883	9.999735	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023180	0.026333	10.000000	10.832472	10.000000	11.832289	12.000676	9.999901	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.025117	0.025367	10.000000	10.828284	10.000000	11.919799	11.999314	10.000771	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019323	0.029850	10.000000	10.867106	10.000000	13.257546	12.000838	9.999638	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018003	0.031137	10.000000	10.879603	10.000000	14.490420	11.999620	10.000506	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018200	0.031573	10.000000	10.878857	10.000000	12.183732	12.000166	9.999649	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014390	0.036020	10.000000	10.913531	10.000000	13.038423	11.999320	10.000212	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.026940	0.023900	10.000000	10.806464	10.000000	11.766312	11.999897	10.000216	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019273	0.030970	10.000000	10.871045	10.000000	12.591074	11.999282	9.999769	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017130	0.032927	10.000000	10.894488	10.000000	11.564277	12.000092	10.000444	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.019350	0.029200	10.000000	10.863026	10.000000	12.869806	11.999497	9.999568	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014730	0.034973	10.000000	10.910047	10.000000	13.468316	11.999142	9.999786	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016627	0.033577	10.000000	10.894617	10.000000	13.201740	12.000300	10.000057	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023707	0.026110	10.000000	10.828202	10.000000	13.315440	12.000792	9.999656	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.027157	0.024433	10.000000	10.809749	10.000000	11.527213	11.999589	9.999899	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016800	0.033903	10.000000	10.900085	10.000000	12.442525	12.000224	10.000045	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022007	0.026933	10.000000	10.841328	10.000000	12.154536	11.999870	9.999928	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.024090	0.025897	10.000000	10.828838	10.000000	12.303298	12.000234	9.999851	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016707	0.032797	10.000000	10.889989	10.000000	13.063121	12.000188	9.999724	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013023	0.038373	10.000000	10.935250	10.000000	12.321049	11.999616	10.000465	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018243	0.030310	10.000000	10.871967	10.000000	14.489003	11.999508	9.999544	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017777	0.030857	10.000000	10.880414	10.000000	11.938324	12.000475	9.999625	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014667	0.035757	10.000000	10.915018	10.000000	12.652258	11.999567	10.000017	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.020687	0.028287	10.000000	10.852741	10.000000	13.133308	12.000212	9.999787	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018417	0.030627	10.000000	10.873482	10.000000	11.959538	11.999669	9.999263	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017353	0.033147	10.000000	10.894590	10.000000	14.045525	12.000187	10.000336	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016040	0.033300	10.000000	10.898831	10.000000	11.988766	12.000249	10.000350	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013873	0.036483	10.000000	10.927331	10.000000	11.529977	11.999419	10.000310	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014763	0.035220	10.000000	10.914992	10.000000	11.757235	11.999468	9.999589	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022127	0.027450	10.000000	10.841858	10.000000	11.850385	11.999761	10.000936	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.014833	0.036357	10.000000	10.917385	10.000000	12.707115	12.000974	10.000618	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.018693	0.030533	10.000000	10.869776	10.000000	13.322774	11.999454	10.000085	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.030577	0.022040	10.000000	10.783506	10.000000	11.706261	12.000810	10.000195	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.015150	0.035653	10.000000	10.912655	10.000000	11.949292	11.999852	10.000271	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.023157	0.026797	10.000000	10.834919	10.000000	13.539336	11.999572	9.999874	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.015940	0.033703	10.000000	10.900172	10.000000	12.454255	11.999982	9.999039	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.013150	0.039190	10.000000	10.940155	10.000000	11.552642	11.999978	10.000179	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016540	0.032910	10.000000	10.893758	10.000000	12.480457	12.000236	10.000484	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022323	0.027647	10.000000	10.847669	10.000000	11.764565	11.999723	9.999860	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016537	0.032663	10.000000	10.888685	10.000000	13.216796	11.999962	9.999745	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021590	0.027643	10.000000	10.845856	10.000000	12.830840	12.000342	10.000937	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.017357	0.031873	10.000000	10.884547	10.000000	13.477527	12.000028	9.999743	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.021263	0.028203	10.000000	10.850227	10.000000	14.255229	12.000671	10.000069	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.022190	0.027253	10.000000	10.843096	10.000000	12.990697	11.999906	9.999992	2999
0.416667	0.600000	2.000000	0.416667	0.600000	0.000000	0.016310	0.032803	10.000000	10.893788	10.000000	13.060129	11.999749	9.999833	2999
