mut_par_size	mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.002590	0.094843	0.161550	0.071483	10.000000	13.634527	9.999947	10.000000	11.204788	11.999901	2999
0.250000	0.250000	0.007023	0.063353	0.161460	0.047383	10.000000	11.698518	9.999358	10.000000	11.080389	12.001003	2999
0.250000	0.250000	0.003800	0.084540	0.161030	0.063303	10.000000	11.776422	10.000633	10.000000	11.169358	11.999396	2999
0.250000	0.250000	0.005057	0.068583	0.160950	0.051933	10.000000	12.477467	9.999914	10.000000	11.102046	12.000413	2999
0.250000	0.250000	0.002767	0.099793	0.161890	0.075027	10.000000	12.640116	9.999762	10.000000	11.210769	12.000620	2999
0.250000	0.250000	0.005143	0.069493	0.160720	0.052290	10.000000	13.767035	10.000170	10.000000	11.099468	12.000382	2999
0.250000	0.250000	0.006237	0.072337	0.162347	0.053913	10.000000	12.761781	9.999553	10.000000	11.104426	11.999969	2999
0.250000	0.250000	0.008180	0.056777	0.161710	0.042450	10.000000	12.886313	9.999923	10.000000	11.033421	11.999402	2999
0.250000	0.250000	0.004717	0.079950	0.161320	0.060387	10.000000	14.002631	10.000316	10.000000	11.139615	11.999511	2999
0.250000	0.250000	0.003290	0.101950	0.162457	0.076613	10.000000	11.734053	10.000616	10.000000	11.225930	11.999973	2999
0.250000	0.250000	0.004850	0.074693	0.161047	0.056323	10.000000	12.275352	9.999720	10.000000	11.121454	11.999537	2999
0.250000	0.250000	0.004617	0.083260	0.161720	0.062300	10.000000	11.684000	10.000242	10.000000	11.159108	12.000041	2999
0.250000	0.250000	0.005103	0.076513	0.161523	0.057547	10.000000	11.668464	9.999774	10.000000	11.131418	11.999760	2999
0.250000	0.250000	0.004533	0.077663	0.161413	0.058047	10.000000	13.591466	9.999686	10.000000	11.133169	12.000242	2999
0.250000	0.250000	0.009440	0.049367	0.161690	0.037277	10.000000	13.416901	10.001159	10.000000	10.997030	11.999130	2999
0.250000	0.250000	0.012303	0.179013	0.176577	0.134573	10.000000	11.810513	10.500008	10.000000	10.976032	11.499933	2999
0.250000	0.250000	0.009103	0.205627	0.177223	0.154713	10.000000	12.081607	10.500399	10.000000	11.024592	11.499379	2999
