mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.008360	0.805023	0.235383	0.605610	10.000000	11.031183	10.502379	2999
0.250000	0.013330	0.767207	0.234167	0.577787	10.000000	10.963836	10.502955	2999
0.250000	0.016940	0.750710	0.235513	0.566467	10.000000	10.923763	10.502696	2999
0.250000	0.024687	0.705287	0.235943	0.534207	10.000000	10.839456	10.502673	2999
0.250000	0.010700	0.782563	0.234983	0.589007	10.000000	10.993959	10.502830	2999
0.250000	0.016603	0.748840	0.235217	0.564630	10.000000	10.910822	10.502508	2999
0.250000	0.010700	0.782650	0.234427	0.590283	10.000000	10.976762	10.502666	2999
0.250000	0.015227	0.757047	0.235343	0.572007	10.000000	10.940802	10.502691	2999
0.250000	0.016477	0.761347	0.235960	0.574317	10.000000	10.948193	10.502790	2999
0.250000	0.014503	0.758287	0.234280	0.571580	10.000000	10.930920	10.502949	2999
0.250000	0.019060	0.735443	0.235263	0.554157	10.000000	10.888163	10.502764	2999
0.250000	0.011210	0.782457	0.235467	0.589167	10.000000	10.974202	10.502870	2999
0.250000	0.017673	0.737473	0.234593	0.556590	10.000000	10.889654	10.502795	2999
0.250000	0.018763	0.734123	0.234570	0.554443	10.000000	10.885713	10.503003	2999
0.250000	0.013990	0.762150	0.234503	0.573557	10.000000	10.937652	10.502505	2999
0.250000	0.008230	0.806030	0.235913	0.606343	10.000000	11.032657	10.502573	2999
0.250000	0.008280	0.808923	0.235653	0.608247	10.000000	11.045293	10.502706	2999
0.250000	0.006747	0.820633	0.236570	0.617633	10.000000	11.066620	10.502883	2999
0.250000	0.008773	0.808307	0.235833	0.608070	10.000000	11.077648	10.502718	2999
0.250000	0.009053	0.796510	0.234957	0.598677	10.000000	11.004713	10.502530	2999
0.250000	0.007393	0.812713	0.235750	0.610643	10.000000	11.053443	10.502720	2999
0.250000	0.006840	0.818400	0.236243	0.614043	10.000000	11.060446	10.502529	2999
0.250000	0.010543	0.792237	0.235677	0.597000	10.000000	10.998423	10.503318	2999
0.250000	0.020797	0.727370	0.235540	0.549277	10.000000	10.872897	10.502573	2999
0.250000	0.014510	0.758780	0.233710	0.573330	10.000000	10.927900	10.502753	2999
0.250000	0.008107	0.809857	0.235860	0.610247	10.000000	11.083866	10.503049	2999
0.250000	0.012977	0.768003	0.235053	0.579647	10.000000	10.950604	10.503247	2999
0.250000	0.017410	0.743890	0.235437	0.562237	10.000000	10.918658	10.502562	2999
0.250000	0.019250	0.743317	0.237323	0.562650	10.000000	10.947968	10.502441	2999
0.250000	0.012750	0.771380	0.234233	0.581960	10.000000	10.973917	10.502307	2999
0.250000	0.015713	0.750017	0.234983	0.564593	10.000000	10.917435	10.502601	2999
0.250000	0.014867	0.756480	0.234737	0.570803	10.000000	10.923900	10.502478	2999
0.250000	0.019107	0.733390	0.235210	0.553403	10.000000	10.882552	10.502562	2999
0.250000	0.014363	0.756603	0.234730	0.570603	10.000000	10.926073	10.502658	2999
0.250000	0.013950	0.450703	0.204460	0.339840	10.000000	10.929993	11.002349	2999
0.250000	0.018687	0.426987	0.205863	0.322517	10.000000	10.893284	11.002748	2999
0.250000	0.012233	0.471420	0.205523	0.355507	10.000000	10.960859	11.002760	2999
0.250000	0.016683	0.435067	0.204977	0.328400	10.000000	10.907369	11.003015	2999
0.250000	0.016850	0.433933	0.204503	0.327883	10.000000	10.902778	11.002322	2999
0.250000	0.022610	0.396080	0.205330	0.300487	10.000000	10.843969	11.002814	2999
0.250000	0.018050	0.425890	0.205027	0.321690	10.000000	10.891406	11.002585	2999
0.250000	0.018997	0.418870	0.204580	0.316477	10.000000	10.880901	11.002597	2999
0.250000	0.018920	0.431563	0.206620	0.325630	10.000000	10.899228	11.002434	2999
0.250000	0.020363	0.417243	0.205653	0.314703	10.000000	10.877852	11.002541	2999
0.250000	0.016423	0.433320	0.204647	0.327450	10.000000	10.902907	11.002554	2999
0.250000	0.025147	0.386837	0.205127	0.292433	10.000000	10.830746	11.002459	2999
0.250000	0.014943	0.449857	0.205567	0.338390	10.000000	10.928432	11.002594	2999
0.250000	0.021137	0.409423	0.206073	0.309840	10.000000	10.865520	11.002499	2999
0.250000	0.016067	0.438307	0.204970	0.330457	10.000000	10.911157	11.002730	2999
0.250000	0.014440	0.447417	0.204700	0.337997	10.000000	10.927249	11.003057	2999
0.250000	0.017677	0.427227	0.204857	0.322747	10.000000	10.896294	11.002798	2999
0.250000	0.017173	0.428140	0.203903	0.323613	10.000000	10.896954	11.002398	2999
0.250000	0.013627	0.458657	0.205820	0.346210	10.000000	10.942703	11.002655	2999
0.250000	0.015800	0.437290	0.203933	0.328680	10.000000	10.909249	11.002827	2999
0.250000	0.017220	0.426757	0.204087	0.321260	10.000000	10.894714	11.002899	2999
0.250000	0.010593	0.486543	0.205800	0.366527	10.000000	10.983407	11.002384	2999
0.250000	0.025803	0.381217	0.205990	0.288193	10.000000	10.822062	11.002822	2999
0.250000	0.018017	0.425447	0.204557	0.320963	10.000000	10.892445	11.002553	2999
0.250000	0.020517	0.404273	0.204923	0.305763	10.000000	10.859727	11.003023	2999
0.250000	0.012217	0.473570	0.205600	0.357490	10.000000	10.963215	11.002682	2999
0.250000	0.019303	0.415207	0.205037	0.314300	10.000000	10.877181	11.002648	2999
0.250000	0.012830	0.463297	0.204863	0.348520	10.000000	10.948448	11.003035	2999
0.250000	0.018740	0.419907	0.204740	0.317180	10.000000	10.882162	11.002750	2999
0.250000	0.011660	0.480973	0.206990	0.362097	10.000000	10.974279	11.002673	2999
0.250000	0.022893	0.391750	0.204783	0.296943	10.000000	10.840635	11.002529	2999
0.250000	0.012093	0.466013	0.203923	0.351260	10.000000	10.955803	11.002160	2999
0.250000	0.023027	0.392763	0.204993	0.297593	10.000000	10.842738	11.002624	2999
0.250000	0.015093	0.441077	0.204333	0.332540	10.000000	10.915099	11.002780	2999
0.250000	0.015350	0.447183	0.205820	0.336270	10.000000	10.924740	11.002670	2999
0.250000	0.021187	0.404493	0.204750	0.305637	10.000000	10.859068	11.002509	2999
0.250000	0.011163	0.477037	0.205297	0.359133	10.000000	10.971239	11.002480	2999
0.250000	0.014053	0.455600	0.205190	0.343317	10.000000	10.935161	11.002795	2999
0.250000	0.017397	0.428193	0.204923	0.322723	10.000000	10.896534	11.002470	2999
0.250000	0.020760	0.403907	0.204873	0.305657	10.000000	10.858680	11.002700	2999
0.250000	0.017020	0.433423	0.204510	0.327277	10.000000	10.903386	11.002813	2999
0.250000	0.021843	0.408410	0.205850	0.308257	10.000000	10.864161	11.002982	2999
0.250000	0.015290	0.444723	0.205033	0.335460	10.000000	10.928915	11.002724	2999
0.250000	0.022993	0.395133	0.205437	0.298553	10.000000	10.845029	11.002569	2999
0.250000	0.009953	0.491230	0.205583	0.369890	10.000000	10.995865	11.002999	2999
0.250000	0.014110	0.450177	0.204843	0.338090	10.000000	10.930897	11.002763	2999
0.250000	0.011797	0.469283	0.204333	0.353077	10.000000	10.960021	11.003063	2999
0.250000	0.017143	0.433023	0.204680	0.326857	10.000000	10.899871	11.002618	2999
0.250000	0.017573	0.424180	0.203720	0.319913	10.000000	10.889891	11.002908	2999
0.250000	0.011610	0.475973	0.205453	0.358363	10.000000	10.968349	11.003004	2999
0.250000	0.020617	0.406787	0.204940	0.308807	10.000000	10.861295	11.003007	2999
0.250000	0.014473	0.446460	0.204813	0.336383	10.000000	10.921040	11.002116	2999
0.250000	0.022243	0.415033	0.206840	0.312587	10.000000	10.873981	11.002427	2999
0.250000	0.016447	0.438963	0.205467	0.331327	10.000000	10.914531	11.002642	2999
0.250000	0.013673	0.453090	0.204473	0.342823	10.000000	10.933376	11.002411	2999
0.250000	0.011827	0.467020	0.204397	0.350913	10.000000	10.957631	11.002698	2999
0.250000	0.009143	0.501650	0.206840	0.377997	10.000000	11.006136	11.002830	2999
0.250000	0.019097	0.417977	0.204930	0.315830	10.000000	10.880386	11.002374	2999
0.250000	0.015510	0.439637	0.203883	0.331790	10.000000	10.914394	11.002478	2999
0.250000	0.016827	0.429927	0.204280	0.324083	10.000000	10.897389	11.002319	2999
0.250000	0.012707	0.469690	0.205147	0.353003	10.000000	10.956513	11.002640	2999
0.250000	0.020837	0.410377	0.205433	0.309940	10.000000	10.863792	11.002244	2999
0.250000	0.027763	0.373313	0.206287	0.282573	10.000000	10.810500	11.002287	2999
0.250000	0.011717	0.471983	0.204483	0.355610	10.000000	10.965330	11.002776	2999
0.250000	0.015353	0.444583	0.204467	0.335360	10.000000	10.921657	11.002647	2999
0.250000	0.027913	0.374757	0.206503	0.284393	10.000000	10.812819	11.002753	2999
0.250000	0.020350	0.411653	0.204837	0.310427	10.000000	10.870585	11.002675	2999
0.250000	0.012583	0.460877	0.204060	0.347687	10.000000	10.948561	11.002723	2999
0.250000	0.010483	0.482997	0.205587	0.363643	10.000000	10.979226	11.002316	2999
0.250000	0.017493	0.426337	0.204043	0.321600	10.000000	10.893030	11.002377	2999
0.250000	0.026937	0.374370	0.206377	0.283197	10.000000	10.812308	11.002604	2999
0.250000	0.024160	0.390377	0.205903	0.295980	10.000000	10.837232	11.002437	2999
0.250000	0.020803	0.405070	0.204430	0.306100	10.000000	10.860869	11.002932	2999
0.250000	0.019283	0.419560	0.205417	0.316030	10.000000	10.880316	11.002692	2999
0.250000	0.010943	0.486747	0.205623	0.365617	10.000000	10.983709	11.002722	2999
0.250000	0.016923	0.434480	0.205277	0.328320	10.000000	10.903542	11.002526	2999
0.250000	0.020993	0.415057	0.205310	0.313417	10.000000	10.877087	11.002539	2999
0.250000	0.016303	0.438947	0.204753	0.331507	10.000000	10.910862	11.002319	2999
0.250000	0.016133	0.432197	0.203820	0.326397	10.000000	10.902765	11.002707	2999
0.250000	0.022490	0.402023	0.205393	0.304447	10.000000	10.854614	11.002425	2999
0.250000	0.017337	0.428143	0.204187	0.323510	10.000000	10.896339	11.002321	2999
0.250000	0.015743	0.439203	0.204787	0.331717	10.000000	10.912290	11.002634	2999
0.250000	0.012270	0.465587	0.204757	0.350970	10.000000	10.954342	11.002709	2999
0.250000	0.015720	0.441547	0.204797	0.332513	10.000000	10.916075	11.002556	2999
0.250000	0.009543	0.492240	0.205393	0.369690	10.000000	10.990979	11.002589	2999
0.250000	0.021510	0.399990	0.205383	0.302697	10.000000	10.851334	11.002395	2999
0.250000	0.013347	0.469767	0.206083	0.353827	10.000000	10.957938	11.002431	2999
0.250000	0.016753	0.431680	0.204123	0.326130	10.000000	10.899523	11.002694	2999
0.250000	0.021487	0.401427	0.204687	0.303760	10.000000	10.853561	11.002910	2999
0.250000	0.011467	0.473213	0.205183	0.357340	10.000000	10.964242	11.002716	2999
0.250000	0.024640	0.391160	0.206303	0.295777	10.000000	10.839085	11.002715	2999
0.250000	0.020137	0.408220	0.204977	0.308120	10.000000	10.868457	11.002783	2999
0.250000	0.015360	0.442730	0.204673	0.334133	10.000000	10.917541	11.002678	2999
0.250000	0.019767	0.416423	0.205160	0.313983	10.000000	10.878827	11.002502	2999
0.250000	0.017037	0.432690	0.205183	0.326477	10.000000	10.903931	11.002417	2999
0.250000	0.018137	0.423227	0.204767	0.319200	10.000000	10.886649	11.002898	2999
0.250000	0.024473	0.392960	0.206797	0.297057	10.000000	10.840845	11.002606	2999
0.250000	0.015017	0.445713	0.204277	0.336057	10.000000	10.919987	11.002962	2999
0.250000	0.015907	0.440450	0.205217	0.331750	10.000000	10.914338	11.002604	2999
0.250000	0.016827	0.429273	0.204693	0.324617	10.000000	10.895344	11.002796	2999
0.250000	0.010817	0.192813	0.177427	0.145503	10.000000	10.979892	11.502620	2999
0.250000	0.012333	0.183097	0.177470	0.137583	10.000000	10.956834	11.502659	2999
0.250000	0.019107	0.151033	0.179297	0.113760	10.000000	10.876592	11.502530	2999
0.250000	0.019043	0.149830	0.178960	0.112860	10.000000	10.878603	11.502564	2999
0.250000	0.006927	0.229530	0.177913	0.172000	10.000000	11.054456	11.502527	2999
0.250000	0.007120	0.222270	0.177750	0.166820	10.000000	11.041128	11.502713	2999
0.250000	0.005843	0.239433	0.178310	0.179917	10.000000	11.075203	11.502405	2999
0.250000	0.004860	0.252850	0.179877	0.190437	10.000000	11.104346	11.502294	2999
0.250000	0.012680	0.184670	0.177963	0.139207	10.000000	10.957741	11.502471	2999
0.250000	0.013443	0.173587	0.176953	0.130423	10.000000	10.938337	11.502538	2999
0.250000	0.017560	0.154407	0.178210	0.116320	10.000000	10.889211	11.502354	2999
0.250000	0.007350	0.223217	0.178140	0.167417	10.000000	11.043430	11.502800	2999
0.250000	0.013350	0.186493	0.178740	0.140303	10.000000	10.958877	11.502816	2999
0.250000	0.007550	0.218500	0.177127	0.164543	10.000000	11.031107	11.502999	2999
0.250000	0.008533	0.208320	0.176477	0.156537	10.000000	11.014254	11.502703	2999
0.250000	0.011437	0.184693	0.176493	0.138513	10.000000	10.961595	11.502374	2999
0.250000	0.006847	0.225567	0.178370	0.169047	10.000000	11.049364	11.502396	2999
0.250000	0.010593	0.191620	0.176523	0.144090	10.000000	10.977847	11.502077	2999
0.250000	0.006990	0.223533	0.177607	0.168110	10.000000	11.047961	11.502630	2999
