mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.103217	0.791557	0.436270	0.473283	10.000000	10.554686	9.709990	2999
0.250000	0.109447	0.782280	0.434183	0.473957	10.000000	10.545626	9.676155	2999
0.250000	0.088447	0.802373	0.436527	0.470637	10.000000	10.602375	9.729838	2999
0.250000	0.132327	0.772047	0.437603	0.480143	10.000000	10.492759	9.809781	2999
0.250000	0.142743	0.719483	0.426743	0.454223	10.000000	10.467520	10.025930	2999
0.250000	0.131047	0.754613	0.432183	0.469990	10.000000	10.493259	9.943979	2999
0.250000	0.078400	0.808860	0.436663	0.465617	10.000000	10.627778	9.728715	2999
0.250000	0.095480	0.800600	0.436560	0.472577	10.000000	10.576603	9.757077	2999
0.250000	0.122410	0.768383	0.433900	0.471513	10.000000	10.515146	9.914636	2999
0.250000	0.116223	0.687743	0.411967	0.419040	10.000000	10.521632	10.175067	2999
0.250000	0.125397	0.756857	0.431163	0.467483	10.000000	10.503991	9.958624	2999
0.250000	0.111413	0.732200	0.422340	0.443237	10.000000	10.533790	10.083048	2999
0.250000	0.119427	0.783953	0.436613	0.479450	10.000000	10.519510	9.816286	2999
0.250000	0.078393	0.778153	0.428563	0.447563	10.000000	10.645514	9.575268	2999
0.250000	0.123207	0.781323	0.436430	0.482000	10.000000	10.512812	9.794825	2999
0.250000	0.146733	0.721810	0.428807	0.458213	10.000000	10.459934	10.002657	2999
0.250000	0.145067	0.743333	0.432690	0.470870	10.000000	10.469285	9.936791	2999
0.250000	0.131863	0.758117	0.433487	0.470827	10.000000	10.493325	9.927558	2999
0.250000	0.118107	0.784437	0.437230	0.480083	10.000000	10.524533	9.776392	2999
0.250000	0.141870	0.748230	0.433157	0.472353	10.000000	10.469374	9.922601	2999
0.250000	0.089007	0.798990	0.435913	0.468443	10.000000	10.616172	9.696157	2999
0.250000	0.114370	0.755573	0.428673	0.459783	10.000000	10.532346	10.005800	2999
0.250000	0.115760	0.762343	0.431003	0.464490	10.000000	10.525547	9.971305	2999
0.250000	0.108707	0.790377	0.436347	0.476417	10.000000	10.543569	9.803339	2999
0.250000	0.132733	0.767960	0.435687	0.480430	10.000000	10.489354	9.864265	2999
0.250000	0.130117	0.733983	0.426760	0.456333	10.000000	10.496085	10.024994	2999
0.250000	0.113953	0.768820	0.432113	0.468053	10.000000	10.531030	9.952393	2999
0.250000	0.113223	0.784350	0.435470	0.475523	10.000000	10.533232	9.845204	2999
0.250000	0.069413	0.794967	0.432337	0.451850	10.000000	10.660387	9.624137	2999
0.250000	0.093487	0.801357	0.437617	0.472407	10.000000	10.585643	9.755981	2999
0.250000	0.108773	0.790317	0.436520	0.476213	10.000000	10.542625	9.746484	2999
0.250000	0.125263	0.762847	0.433003	0.471800	10.000000	10.505621	9.932708	2999
0.250000	0.111937	0.777753	0.433997	0.471310	10.000000	10.534173	9.914403	2999
0.250000	0.097873	0.794947	0.435510	0.471797	10.000000	10.568386	9.868797	2999
0.250000	0.135217	0.766923	0.435793	0.479430	10.000000	10.486449	9.851214	2999
0.250000	0.108283	0.790240	0.436957	0.475813	10.000000	10.550657	9.770274	2999
0.250000	0.094843	0.797813	0.436303	0.470903	10.000000	10.576009	9.737019	2999
0.250000	0.121633	0.781200	0.436890	0.477883	10.000000	10.513393	9.815781	2999
0.250000	0.147263	0.743367	0.433457	0.472447	10.000000	10.459497	9.925502	2999
0.250000	0.127977	0.777653	0.436743	0.480863	10.000000	10.504526	9.762565	2999
0.250000	0.108320	0.789443	0.436100	0.476777	10.000000	10.542792	9.838623	2999
0.250000	0.118737	0.782587	0.436713	0.478617	10.000000	10.518133	9.821595	2999
0.250000	0.105373	0.789207	0.435423	0.474423	10.000000	10.550542	9.710551	2999
0.250000	0.126290	0.772620	0.434930	0.476423	10.000000	10.501624	9.868041	2999
0.250000	0.132993	0.762117	0.434487	0.475770	10.000000	10.493850	9.904853	2999
0.250000	0.119983	0.781880	0.436100	0.480243	10.000000	10.516944	9.819594	2999
0.250000	0.105333	0.778740	0.433360	0.466903	10.000000	10.549503	9.937610	2999
0.250000	0.095087	0.798930	0.438617	0.472777	10.000000	10.586074	9.760206	2999
0.250000	0.088810	0.801510	0.436350	0.468760	10.000000	10.607876	9.720570	2999
0.250000	0.116240	0.765027	0.431583	0.465727	10.000000	10.623378	9.593470	2999
0.250000	0.100870	0.788217	0.434630	0.469310	10.000000	10.561530	9.904128	2999
0.250000	0.078390	0.785060	0.431543	0.452250	10.000000	10.641747	9.601966	2999
0.250000	0.107133	0.751313	0.426730	0.453493	10.000000	10.545339	10.045292	2999
0.250000	0.130700	0.750027	0.431063	0.468673	10.000000	10.493084	9.962046	2999
0.250000	0.117193	0.786247	0.437197	0.477910	10.000000	10.526067	9.794502	2999
0.250000	0.107907	0.792033	0.436450	0.476797	10.000000	10.544827	9.791253	2999
0.250000	0.124850	0.770847	0.434347	0.474773	10.000000	10.504708	9.880146	2999
0.250000	0.114303	0.782807	0.435827	0.476037	10.000000	10.526959	9.866172	2999
0.250000	0.133257	0.710647	0.422320	0.443537	10.000000	10.485727	10.076254	2999
0.250000	0.138310	0.767437	0.436830	0.482053	10.000000	10.479338	9.821716	2999
0.250000	0.080860	0.786333	0.430507	0.453053	10.000000	10.630894	9.616616	2999
0.250000	0.144467	0.726323	0.428833	0.459953	10.000000	10.464559	10.005464	2999
0.250000	0.107873	0.790033	0.436653	0.475263	10.000000	10.544565	9.842747	2999
0.250000	0.138373	0.750870	0.433317	0.471403	10.000000	10.479019	9.933101	2999
0.250000	0.105967	0.790700	0.436117	0.472923	10.000000	10.558827	9.723883	2999
0.250000	0.110907	0.789880	0.436583	0.478553	10.000000	10.538339	9.810422	2999
0.250000	0.116233	0.736907	0.425240	0.448127	10.000000	10.524297	10.052257	2999
0.250000	0.102713	0.792953	0.436603	0.473720	10.000000	10.561364	9.725328	2999
0.250000	0.124070	0.772440	0.434553	0.476927	10.000000	10.511330	9.874162	2999
0.250000	0.067707	0.801123	0.433723	0.453673	10.000000	10.679992	9.640722	2999
0.250000	0.095147	0.799347	0.436393	0.472990	10.000000	10.575445	9.754938	2999
0.250000	0.113330	0.787657	0.436347	0.477280	10.000000	10.530242	9.808314	2999
0.250000	0.100190	0.796113	0.436653	0.475873	10.000000	10.571503	9.859749	2999
0.250000	0.148300	0.743527	0.432757	0.473467	10.000000	10.457421	9.921511	2999
0.250000	0.074807	0.811567	0.437413	0.465643	10.000000	10.641450	9.720181	2999
0.250000	0.110667	0.790107	0.436590	0.477900	10.000000	10.539246	9.798930	2999
0.250000	0.130940	0.750753	0.431380	0.466933	10.000000	10.496397	9.956587	2999
0.250000	0.143020	0.762700	0.436887	0.482183	10.000000	10.474825	9.829206	2999
0.250000	0.121260	0.777320	0.435890	0.476067	10.000000	10.515402	9.853620	2999
0.250000	0.138127	0.742727	0.431173	0.465890	10.000000	10.481500	9.961933	2999
0.250000	0.125893	0.779127	0.437283	0.481593	10.000000	10.502374	9.756031	2999
0.250000	0.128253	0.777830	0.437570	0.482643	10.000000	10.504836	9.782274	2999
0.250000	0.121717	0.781110	0.436427	0.480033	10.000000	10.512395	9.817763	2999
0.250000	0.131760	0.775347	0.436980	0.482133	10.000000	10.495218	9.767872	2999
0.250000	0.096427	0.795670	0.435797	0.471333	10.000000	10.589131	9.708251	2999
0.250000	0.123727	0.779913	0.436793	0.479573	10.000000	10.516348	9.759664	2999
0.250000	0.124237	0.780443	0.436903	0.482210	10.000000	10.506335	9.780469	2999
0.250000	0.093303	0.800857	0.437033	0.472850	10.000000	10.582643	9.743838	2999
0.250000	0.116510	0.760660	0.429893	0.464203	10.000000	10.523645	9.978556	2999
0.250000	0.102813	0.795057	0.436347	0.474910	10.000000	10.559177	9.799544	2999
0.250000	0.121963	0.769743	0.433537	0.473607	10.000000	10.511025	9.912294	2999
0.250000	0.145547	0.651437	0.410590	0.412353	10.000000	10.462785	10.180982	2999
0.250000	0.144343	0.741917	0.432237	0.469363	10.000000	10.467203	9.951239	2999
0.250000	0.113570	0.787773	0.436437	0.478193	10.000000	10.532602	9.772005	2999
0.250000	0.068947	0.814453	0.438133	0.462320	10.000000	10.714679	9.718212	2999
0.250000	0.090470	0.778880	0.431117	0.457500	10.000000	10.609378	9.602660	2999
0.250000	0.105073	0.793233	0.437023	0.476010	10.000000	10.555941	9.740304	2999
0.250000	0.139297	0.766633	0.436730	0.482973	10.000000	10.477691	9.815537	2999
0.250000	0.124193	0.722167	0.422453	0.444693	10.000000	10.506788	10.076637	2999
0.250000	0.104357	0.794087	0.437323	0.476210	10.000000	10.554409	9.829001	2999
0.250000	0.041870	0.764447	0.420813	0.412863	10.000000	11.084921	9.493019	2999
0.250000	0.124367	0.778490	0.437037	0.481133	10.000000	10.511588	9.804847	2999
0.250000	0.143273	0.759863	0.436077	0.480523	10.000000	10.469529	9.865869	2999
0.250000	0.100783	0.791107	0.435167	0.471307	10.000000	10.563463	9.699269	2999
0.250000	0.115553	0.786907	0.437023	0.479367	10.000000	10.529015	9.781494	2999
0.250000	0.112887	0.785673	0.436600	0.476480	10.000000	10.532453	9.837130	2999
0.250000	0.096900	0.799920	0.437333	0.474517	10.000000	10.579032	9.792099	2999
0.250000	0.097087	0.799990	0.437133	0.475297	10.000000	10.571489	9.774667	2999
0.250000	0.086787	0.798843	0.435017	0.464893	10.000000	10.607431	9.688925	2999
0.250000	0.099330	0.790970	0.435163	0.470187	10.000000	10.574301	9.692953	2999
0.250000	0.114010	0.771433	0.433170	0.468887	10.000000	10.530391	9.939345	2999
0.250000	0.124727	0.753250	0.431037	0.464013	10.000000	10.506926	9.975086	2999
0.250000	0.144870	0.759597	0.436787	0.480903	10.000000	10.468692	9.852290	2999
0.250000	0.120730	0.783580	0.437553	0.481377	10.000000	10.517828	9.742688	2999
0.250000	0.106660	0.788927	0.435457	0.474657	10.000000	10.548201	9.853634	2999
0.250000	0.075963	0.813907	0.438337	0.468043	10.000000	10.640301	9.750028	2999
0.250000	0.088140	0.807553	0.437507	0.472483	10.000000	10.605235	9.813257	2999
0.250000	0.084613	0.807937	0.437390	0.469353	10.000000	10.610273	9.744296	2999
0.250000	0.133217	0.700073	0.420133	0.436583	10.000000	10.485734	10.106429	2999
0.250000	0.113327	0.784440	0.436217	0.475067	10.000000	10.532288	9.706145	2999
0.250000	0.108510	0.781400	0.433927	0.471927	10.000000	10.546197	9.918054	2999
0.250000	0.095697	0.791930	0.434420	0.468663	10.000000	10.582109	9.684800	2999
0.250000	0.095610	0.799190	0.437250	0.472640	10.000000	10.584100	9.860175	2999
0.250000	0.117223	0.783000	0.435883	0.477977	10.000000	10.529880	9.815626	2999
0.250000	0.083910	0.810150	0.438330	0.471410	10.000000	10.616087	9.780826	2999
0.250000	0.106597	0.789640	0.436300	0.475447	10.000000	10.546331	9.846547	2999
0.250000	0.084740	0.807587	0.437800	0.469787	10.000000	10.610684	9.753391	2999
0.250000	0.101997	0.794687	0.435657	0.474010	10.000000	10.562486	9.740045	2999
0.250000	0.104967	0.786343	0.436327	0.471467	10.000000	10.551979	9.894471	2999
0.250000	0.113113	0.766023	0.432020	0.464717	10.000000	10.531744	9.967074	2999
0.250000	0.144283	0.741983	0.433240	0.469510	10.000000	10.466978	9.940393	2999
0.250000	0.103600	0.794337	0.436783	0.476693	10.000000	10.561347	9.774389	2999
0.250000	0.104757	0.788200	0.435230	0.472307	10.000000	10.554075	9.896453	2999
0.250000	0.105107	0.775333	0.432057	0.465823	10.000000	10.557568	9.622590	2999
0.250000	0.126493	0.752767	0.430920	0.464583	10.000000	10.507293	9.971915	2999
0.250000	0.112630	0.787363	0.436670	0.478760	10.000000	10.538184	9.816606	2999
0.250000	0.098560	0.789410	0.434520	0.470490	10.000000	10.575364	9.683050	2999
0.250000	0.137157	0.758460	0.435153	0.474947	10.000000	10.483960	9.904315	2999
0.250000	0.120813	0.781123	0.436247	0.478617	10.000000	10.520933	9.817965	2999
0.250000	0.120230	0.783913	0.437390	0.480443	10.000000	10.529549	9.761647	2999
0.250000	0.141020	0.758633	0.434453	0.478350	10.000000	10.472367	9.886550	2999
0.250000	0.138110	0.750453	0.432020	0.470750	10.000000	10.475399	9.928894	2999
0.250000	0.133370	0.773987	0.437983	0.482970	10.000000	10.490756	9.702645	2999
0.250000	0.114170	0.630680	0.397343	0.382890	10.000000	10.527719	10.300891	2999
0.250000	0.108090	0.788170	0.436377	0.474833	10.000000	10.556858	9.867520	2999
0.250000	0.076113	0.810123	0.436957	0.464677	10.000000	10.636883	9.723885	2999
0.250000	0.110670	0.756020	0.428310	0.457530	10.000000	10.538333	10.016877	2999
0.250000	0.098420	0.787850	0.434130	0.469237	10.000000	10.572365	9.666528	2999
0.250000	0.135697	0.755713	0.433083	0.473287	10.000000	10.483282	9.920096	2999
0.250000	0.093630	0.802407	0.437153	0.473483	10.000000	10.579820	9.820649	2999
0.250000	0.068903	0.780127	0.427447	0.443153	10.000000	10.657890	9.571022	2999
0.250000	0.128917	0.733813	0.425943	0.456210	10.000000	10.495064	10.027730	2999
0.250000	0.132047	0.775370	0.436767	0.483233	10.000000	10.501785	9.724223	2999
0.250000	0.111097	0.786380	0.435923	0.475453	10.000000	10.541018	9.855284	2999
0.250000	0.110157	0.727753	0.420603	0.439733	10.000000	10.539481	10.105224	2999
0.250000	0.135280	0.752297	0.433170	0.470037	10.000000	10.484342	9.936420	2999
0.250000	0.111907	0.788263	0.436240	0.478420	10.000000	10.538912	9.758878	2999
0.250000	0.065813	0.769170	0.424363	0.433943	10.000000	10.671657	9.531784	2999
0.250000	0.102210	0.792253	0.436390	0.473110	10.000000	10.563404	9.721876	2999
0.250000	0.143160	0.701730	0.422060	0.442393	10.000000	10.468455	10.077404	2999
0.250000	0.119090	0.780933	0.437667	0.477550	10.000000	10.524085	9.847298	2999
0.250000	0.114903	0.778563	0.434827	0.473543	10.000000	10.528355	9.881558	2999
0.250000	0.102617	0.791093	0.435957	0.472050	10.000000	10.561043	9.697266	2999
0.250000	0.134630	0.772107	0.437003	0.482367	10.000000	10.488768	9.805651	2999
0.250000	0.112170	0.785477	0.436237	0.475623	10.000000	10.535876	9.717814	2999
0.250000	0.120187	0.763683	0.431970	0.467533	10.000000	10.516164	9.951104	2999
0.250000	0.140593	0.747863	0.432127	0.471237	10.000000	10.470762	9.936155	2999
0.250000	0.130987	0.775030	0.436850	0.481623	10.000000	10.496921	9.722843	2999
0.250000	0.110750	0.790010	0.436747	0.477797	10.000000	10.535988	9.803096	2999
0.250000	0.113760	0.783123	0.434873	0.476400	10.000000	10.533871	9.690214	2999
0.250000	0.127480	0.775103	0.436510	0.480170	10.000000	10.498740	9.823026	2999
0.250000	0.102530	0.779563	0.433427	0.464633	10.000000	10.570196	9.632217	2999
0.250000	0.087203	0.798290	0.435573	0.465393	10.000000	10.601931	9.683915	2999
0.250000	0.132363	0.774840	0.437650	0.482720	10.000000	10.490978	9.811522	2999
0.250000	0.127153	0.774090	0.435930	0.479590	10.000000	10.498622	9.849974	2999
0.250000	0.114793	0.785797	0.436853	0.478117	10.000000	10.527230	9.833105	2999
0.250000	0.124000	0.773953	0.434930	0.477050	10.000000	10.508858	9.878436	2999
0.250000	0.124500	0.602290	0.393190	0.371610	10.000000	10.506617	10.324106	2999
0.250000	0.096060	0.792637	0.434977	0.469300	10.000000	10.582265	9.687067	2999
0.250000	0.110363	0.789133	0.436403	0.476457	10.000000	10.540803	9.740923	2999
0.250000	0.105387	0.783973	0.434153	0.471280	10.000000	10.550648	9.916910	2999
0.250000	0.136353	0.768163	0.436577	0.481403	10.000000	10.483247	9.833640	2999
0.250000	0.101523	0.795983	0.437017	0.475017	10.000000	10.565289	9.768277	2999
0.250000	0.108810	0.790650	0.436800	0.477700	10.000000	10.540760	9.798112	2999
