mut_par_size	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	end_gen
0.250000	0.237920	0.644027	0.516327	0.381477	10.000000	10.311453	10.002344	2999
0.250000	0.246187	0.707723	0.534863	0.425890	10.000000	10.300612	9.705105	2999
0.250000	0.239327	0.696827	0.531193	0.412477	10.000000	10.309410	9.829438	2999
0.250000	0.270307	0.686543	0.531787	0.430070	10.000000	10.269265	9.781941	2999
0.250000	0.305813	0.675060	0.536550	0.446930	10.000000	10.226150	9.712523	2999
0.250000	0.243080	0.703783	0.533133	0.420917	10.000000	10.305502	9.561374	2999
0.250000	0.223430	0.682587	0.525440	0.392417	10.000000	10.332766	9.432993	2999
0.250000	0.276817	0.694277	0.536237	0.439540	10.000000	10.261745	9.620224	2999
0.250000	0.259823	0.702890	0.534820	0.432403	10.000000	10.283670	9.626934	2999
0.250000	0.255773	0.701360	0.533370	0.428817	10.000000	10.286645	9.596923	2999
0.250000	0.254283	0.704913	0.535577	0.429460	10.000000	10.290370	9.687796	2999
0.250000	0.273513	0.691940	0.534747	0.433927	10.000000	10.264943	9.723662	2999
0.250000	0.215097	0.721907	0.536800	0.408027	10.000000	10.345492	9.609654	2999
0.250000	0.300120	0.646497	0.529943	0.422783	10.000000	10.232364	9.868851	2999
0.250000	0.284033	0.691483	0.536223	0.442807	10.000000	10.252640	9.621995	2999
0.250000	0.267147	0.696773	0.534700	0.434483	10.000000	10.273255	9.590224	2999
0.250000	0.276897	0.686937	0.534467	0.434110	10.000000	10.260296	9.743732	2999
0.250000	0.242600	0.684673	0.528003	0.407797	10.000000	10.305657	9.469511	2999
0.250000	0.269047	0.698330	0.535337	0.436073	10.000000	10.271230	9.643540	2999
0.250000	0.251000	0.705957	0.535403	0.426967	10.000000	10.294288	9.691620	2999
0.250000	0.249587	0.705793	0.535133	0.426303	10.000000	10.296716	9.717479	2999
0.250000	0.284783	0.685337	0.534257	0.439390	10.000000	10.250370	9.720331	2999
0.250000	0.252157	0.691573	0.531340	0.419403	10.000000	10.293302	9.507248	2999
0.250000	0.284673	0.687163	0.534777	0.440257	10.000000	10.250625	9.727600	2999
0.250000	0.274350	0.694363	0.534880	0.437840	10.000000	10.264696	9.631329	2999
0.250000	0.276610	0.672400	0.530533	0.425623	10.000000	10.262259	9.829892	2999
0.250000	0.261097	0.656573	0.523633	0.404467	10.000000	10.280178	9.918265	2999
0.250000	0.275697	0.690807	0.535703	0.434977	10.000000	10.261751	9.720625	2999
0.250000	0.283683	0.682130	0.534043	0.435850	10.000000	10.252475	9.756610	2999
0.250000	0.256833	0.703100	0.535000	0.430183	10.000000	10.286187	9.638603	2999
0.250000	0.285807	0.687663	0.535107	0.442000	10.000000	10.249378	9.686281	2999
0.250000	0.240120	0.713133	0.535863	0.423403	10.000000	10.309850	9.694686	2999
0.250000	0.239380	0.712770	0.535853	0.422730	10.000000	10.310566	9.702976	2999
0.250000	0.254467	0.704820	0.535963	0.428593	10.000000	10.290570	9.648434	2999
0.250000	0.250430	0.707780	0.536073	0.427160	10.000000	10.295228	9.653877	2999
0.250000	0.292773	0.581783	0.511647	0.377480	10.000000	10.241040	10.043811	2999
0.250000	0.274027	0.683467	0.532880	0.428850	10.000000	10.264148	9.774018	2999
0.250000	0.255767	0.703170	0.534137	0.429650	10.000000	10.287337	9.713264	2999
0.250000	0.259997	0.686873	0.531273	0.422617	10.000000	10.281586	9.808311	2999
0.250000	0.262627	0.700957	0.534940	0.433810	10.000000	10.277927	9.671329	2999
0.250000	0.286443	0.687787	0.535717	0.442117	10.000000	10.249968	9.593069	2999
0.250000	0.263390	0.699420	0.534787	0.432573	10.000000	10.278751	9.706246	2999
0.250000	0.290073	0.687790	0.536233	0.443297	10.000000	10.244143	9.653342	2999
0.250000	0.244463	0.653347	0.519763	0.391350	10.000000	10.303449	9.961954	2999
0.250000	0.239567	0.713147	0.535647	0.422960	10.000000	10.309554	9.652574	2999
0.250000	0.230527	0.713687	0.535800	0.416347	10.000000	10.322509	9.613794	2999
0.250000	0.245840	0.688707	0.530233	0.413443	10.000000	10.302757	9.484603	2999
0.250000	0.278623	0.663703	0.529197	0.420063	10.000000	10.258787	9.858661	2999
0.250000	0.298937	0.670730	0.534690	0.439447	10.000000	10.233885	9.774027	2999
0.250000	0.275620	0.686810	0.533610	0.433117	10.000000	10.260933	9.743759	2999
0.250000	0.253960	0.691753	0.531297	0.420727	10.000000	10.290135	9.807006	2999
0.250000	0.255670	0.693710	0.532307	0.422243	10.000000	10.287570	9.786678	2999
0.250000	0.233277	0.713133	0.535337	0.419023	10.000000	10.317333	9.754625	2999
0.250000	0.257367	0.703447	0.535013	0.431057	10.000000	10.285959	9.697000	2999
0.250000	0.260853	0.699457	0.534400	0.431350	10.000000	10.280738	9.598774	2999
0.250000	0.258740	0.682883	0.529087	0.418193	10.000000	10.283792	9.833624	2999
0.250000	0.233187	0.705673	0.533380	0.413093	10.000000	10.318970	9.544017	2999
0.250000	0.228743	0.689133	0.528077	0.401637	10.000000	10.325375	9.464046	2999
0.250000	0.252633	0.705177	0.533970	0.428817	10.000000	10.292325	9.645900	2999
0.250000	0.248610	0.702730	0.533257	0.423980	10.000000	10.298611	9.554265	2999
0.250000	0.246707	0.705220	0.534363	0.423833	10.000000	10.300482	9.750879	2999
0.250000	0.282117	0.638157	0.522823	0.406720	10.000000	10.253939	9.926132	2999
0.250000	0.263260	0.625603	0.514373	0.387557	10.000000	10.276745	9.997396	2999
0.250000	0.260650	0.694013	0.533637	0.426017	10.000000	10.282808	9.537819	2999
0.250000	0.244110	0.657157	0.521157	0.392673	10.000000	10.303915	9.957093	2999
0.250000	0.255790	0.704333	0.534030	0.430597	10.000000	10.288153	9.658369	2999
0.250000	0.236437	0.595820	0.502013	0.351677	10.000000	10.314282	10.111341	2999
0.250000	0.251353	0.705207	0.534267	0.427337	10.000000	10.294670	9.622643	2999
0.250000	0.251797	0.706040	0.535380	0.427230	10.000000	10.293137	9.699580	2999
0.250000	0.257233	0.693267	0.532793	0.424123	10.000000	10.287116	9.786082	2999
0.250000	0.264707	0.699693	0.534793	0.433157	10.000000	10.276793	9.703068	2999
0.250000	0.238620	0.706227	0.533527	0.418767	10.000000	10.311304	9.765206	2999
0.250000	0.271353	0.695380	0.534917	0.436547	10.000000	10.268615	9.698594	2999
0.250000	0.279310	0.660933	0.528343	0.420310	10.000000	10.257916	9.865004	2999
0.250000	0.270690	0.694783	0.534660	0.434893	10.000000	10.268841	9.687848	2999
0.250000	0.242040	0.703613	0.532237	0.419407	10.000000	10.307156	9.783492	2999
0.250000	0.238210	0.701763	0.532247	0.415843	10.000000	10.311666	9.803478	2999
0.250000	0.267110	0.691873	0.534000	0.430573	10.000000	10.274575	9.744945	2999
0.250000	0.262883	0.701660	0.535680	0.434307	10.000000	10.279080	9.692975	2999
0.250000	0.254110	0.705367	0.535263	0.429260	10.000000	10.291570	9.631067	2999
0.250000	0.271300	0.689540	0.533373	0.431907	10.000000	10.268377	9.758577	2999
0.250000	0.258977	0.701550	0.534300	0.430767	10.000000	10.283537	9.710656	2999
0.250000	0.242820	0.705873	0.534387	0.422157	10.000000	10.306149	9.579203	2999
0.250000	0.236470	0.706840	0.533713	0.416960	10.000000	10.314389	9.557575	2999
0.250000	0.275437	0.692683	0.534223	0.436830	10.000000	10.263794	9.722310	2999
0.250000	0.279610	0.674580	0.530873	0.429097	10.000000	10.257095	9.804778	2999
0.250000	0.239283	0.710930	0.535320	0.420997	10.000000	10.311080	9.608806	2999
0.250000	0.235810	0.705643	0.533567	0.415863	10.000000	10.315426	9.795756	2999
0.250000	0.243497	0.699377	0.532200	0.418267	10.000000	10.305479	9.531028	2999
0.250000	0.255950	0.704527	0.535067	0.429873	10.000000	10.287006	9.655295	2999
0.250000	0.270220	0.675247	0.529747	0.422107	10.000000	10.269138	9.831349	2999
0.250000	0.258830	0.701130	0.534597	0.430927	10.000000	10.283634	9.720428	2999
0.250000	0.271817	0.696067	0.535883	0.436527	10.000000	10.267114	9.621358	2999
0.250000	0.257480	0.665900	0.526347	0.407180	10.000000	10.285027	9.893347	2999
0.250000	0.264600	0.700153	0.535567	0.433347	10.000000	10.276814	9.659401	2999
0.250000	0.234720	0.714710	0.535887	0.419017	10.000000	10.316880	9.632974	2999
0.250000	0.242320	0.709787	0.535263	0.422753	10.000000	10.305419	9.717481	2999
0.250000	0.286233	0.673747	0.532137	0.432180	10.000000	10.247632	9.791053	2999
0.250000	0.244917	0.692103	0.530787	0.414247	10.000000	10.302796	9.498492	2999
0.250000	0.257610	0.690377	0.532097	0.422963	10.000000	10.286315	9.517441	2999
0.250000	0.234013	0.703910	0.532820	0.412133	10.000000	10.318233	9.534272	2999
0.250000	0.247610	0.707530	0.535277	0.426460	10.000000	10.299594	9.725909	2999
0.250000	0.280893	0.676270	0.532307	0.430797	10.000000	10.254932	9.801004	2999
0.250000	0.241580	0.711690	0.535403	0.423997	10.000000	10.306043	9.661134	2999
0.250000	0.270993	0.688407	0.533997	0.431237	10.000000	10.268123	9.758384	2999
0.250000	0.268180	0.698277	0.536113	0.433947	10.000000	10.271573	9.686262	2999
0.250000	0.287400	0.688997	0.535937	0.443603	10.000000	10.247827	9.637235	2999
0.250000	0.266653	0.692990	0.532823	0.430957	10.000000	10.273102	9.741839	2999
0.250000	0.277040	0.687150	0.533493	0.435423	10.000000	10.260525	9.735717	2999
0.250000	0.261370	0.682613	0.529843	0.421527	10.000000	10.280116	9.824698	2999
0.250000	0.259513	0.697190	0.534663	0.427493	10.000000	10.282583	9.751111	2999
0.250000	0.244183	0.701183	0.534033	0.420603	10.000000	10.303694	9.546467	2999
0.250000	0.256363	0.690640	0.531890	0.421507	10.000000	10.286578	9.808058	2999
0.250000	0.258383	0.656137	0.521447	0.402977	10.000000	10.283561	9.925957	2999
0.250000	0.249363	0.707960	0.534620	0.428343	10.000000	10.296824	9.665090	2999
0.250000	0.247507	0.706147	0.534613	0.424277	10.000000	10.298181	9.595765	2999
0.250000	0.266257	0.652580	0.522703	0.406247	10.000000	10.273678	9.918383	2999
0.250000	0.282067	0.682443	0.534587	0.435323	10.000000	10.254447	9.757638	2999
0.250000	0.256817	0.700077	0.533320	0.428417	10.000000	10.288465	9.572418	2999
0.250000	0.267897	0.694203	0.533547	0.434137	10.000000	10.271939	9.569178	2999
0.250000	0.271380	0.696857	0.535173	0.436387	10.000000	10.268453	9.639077	2999
0.250000	0.242037	0.683183	0.527280	0.408030	10.000000	10.306658	9.461906	2999
0.250000	0.234660	0.712613	0.534757	0.419033	10.000000	10.315903	9.618260	2999
0.250000	0.254893	0.701440	0.533493	0.427987	10.000000	10.289070	9.583507	2999
0.250000	0.271020	0.693267	0.534440	0.433693	10.000000	10.268825	9.733783	2999
0.250000	0.237107	0.714767	0.535787	0.422400	10.000000	10.313770	9.698822	2999
0.250000	0.253610	0.698290	0.532880	0.425340	10.000000	10.292273	9.546023	2999
0.250000	0.286913	0.682583	0.534373	0.437930	10.000000	10.249155	9.744282	2999
0.250000	0.276873	0.642223	0.522977	0.405550	10.000000	10.261725	9.928056	2999
0.250000	0.244943	0.708417	0.535330	0.423000	10.000000	10.301998	9.618999	2999
0.250000	0.265837	0.699043	0.534537	0.434660	10.000000	10.274576	9.669048	2999
0.250000	0.258220	0.695013	0.532687	0.425777	10.000000	10.284322	9.765148	2999
0.250000	0.264893	0.678717	0.530047	0.421777	10.000000	10.276287	9.832129	2999
0.250000	0.264450	0.699550	0.535290	0.434457	10.000000	10.277221	9.663991	2999
0.250000	0.247243	0.704800	0.534520	0.422773	10.000000	10.299416	9.725443	2999
0.250000	0.260947	0.695870	0.533880	0.428690	10.000000	10.281289	9.770321	2999
0.250000	0.282830	0.688800	0.535417	0.439207	10.000000	10.253470	9.701394	2999
0.250000	0.252207	0.705320	0.535140	0.427923	10.000000	10.292203	9.642235	2999
0.250000	0.250040	0.673870	0.525353	0.407490	10.000000	10.295055	9.891472	2999
0.250000	0.248633	0.707307	0.534580	0.427707	10.000000	10.297820	9.609782	2999
0.250000	0.196820	0.702807	0.531050	0.381900	10.000000	10.374080	9.474097	2999
0.250000	0.261757	0.682787	0.529733	0.420163	10.000000	10.279524	9.831195	2999
0.250000	0.244887	0.707430	0.534310	0.423357	10.000000	10.303063	9.606552	2999
0.250000	0.255790	0.588373	0.503050	0.359843	10.000000	10.288217	10.094305	2999
0.250000	0.267620	0.657167	0.525100	0.409250	10.000000	10.272896	9.902589	2999
0.250000	0.244863	0.704280	0.533327	0.422343	10.000000	10.303452	9.763159	2999
0.250000	0.279313	0.694797	0.535950	0.440543	10.000000	10.258484	9.630346	2999
0.250000	0.267810	0.696940	0.534560	0.433747	10.000000	10.272810	9.700602	2999
0.250000	0.262607	0.698440	0.537537	0.429903	10.000000	10.281374	9.702527	2999
0.250000	0.285600	0.686783	0.535197	0.441440	10.000000	10.250771	9.705826	2999
0.250000	0.258210	0.673067	0.527080	0.412573	10.000000	10.284891	9.872618	2999
0.250000	0.246503	0.709330	0.535670	0.426233	10.000000	10.301077	9.668577	2999
0.250000	0.256753	0.703777	0.535477	0.430277	10.000000	10.286534	9.693754	2999
0.250000	0.224870	0.713913	0.535133	0.411643	10.000000	10.330458	9.569701	2999
0.250000	0.288477	0.687940	0.536727	0.442190	10.000000	10.246588	9.679657	2999
0.250000	0.242740	0.671897	0.523917	0.401223	10.000000	10.306337	9.418686	2999
0.250000	0.262400	0.695807	0.533940	0.430213	10.000000	10.278189	9.752127	2999
0.250000	0.247730	0.695423	0.531407	0.418670	10.000000	10.299035	9.518368	2999
0.250000	0.267687	0.697520	0.534827	0.435493	10.000000	10.272223	9.686905	2999
0.250000	0.270560	0.695140	0.534840	0.434900	10.000000	10.269618	9.597089	2999
0.250000	0.253633	0.703300	0.534800	0.426697	10.000000	10.292202	9.609517	2999
0.250000	0.238907	0.691620	0.529343	0.409987	10.000000	10.310795	9.850501	2999
0.250000	0.235950	0.707307	0.532967	0.417340	10.000000	10.314988	9.568412	2999
0.250000	0.271900	0.690370	0.534020	0.433237	10.000000	10.267947	9.545084	2999
